arg_struc_cxn	roleset
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
v(v)-arg1(np)-arg2(c("s", "vp"))-arg0(np)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.03
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	post.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	speak.01
arg0(np)-v(v)-arg1(np)-arg2(np)	label.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	identify.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	take.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wreak.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	fill.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	hire.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	instruct.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04
arg1(np)-arg0(np)-v(v)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.19
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	include.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	include.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg2(np)-arg1(np)	teach.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	include.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12
v(v)-arg1(np)-arg2(pp)-arg0(np)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(jj)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	exact.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	take.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	restrict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attract.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg2(np)-arg1(np)	do.02
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(v)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	budget.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(np)	take.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise.01
arg0(np)-v(v)-arg2(np)-arg1(np)	earn.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	set.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	exclude.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	distance.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	open.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	embroil.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	draw.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	transfer.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	inform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.02
arg0(np)-v(v)-arg2(np)-arg1(np)	deal.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	prove.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	increase.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	assist.01
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	infuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	kill.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	obtain.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	squeeze.02
arg0(np)-v(v)-arg1(np)-arg2(np)	save.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	say.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sacrifice.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(s)	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	entertain.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	close.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	welcome.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	obtain.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	prompt.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	conform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cut.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	dismiss.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	liberate.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convert.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attach.01
arg0(np)-v(v)-arg1(np)-arg2(adjp)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	pressure.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	block.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	flip.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	force.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	remember.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	link.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	sort.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	succeed.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	attribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02
arg1(np)-arg0(np)-v(v)-arg2(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	heat.01
arg0(np)-v(v)-arg1(np)-arg2(np)	lift.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	plunge.02
arg0(np)-v(v)-arg2(rp)-arg1(np)	get_out.07
arg0(np)-v(v)-arg1(np)-arg2(advp)	pull.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cram.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	persuade.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg1(np)-arg0(np)-v(v)-arg2(advp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	block.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	delay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	tie.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	combine.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	steal.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	draw.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	trace.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	drag.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	trace.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	brief.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	supply.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	offer.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	battle.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attract.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	supply.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	advise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	subject.01
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg2(np)-arg1(c("np", "qp"))	pay.01
arg0(np)-v(v)-arg2(np)-arg1(np)	pay.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	owe.01
arg0(np)-v(v)-arg2(np)-arg1(c("np", "qp"))	loan.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	indict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extort.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	muscle.01
arg0(np)-v(v)-arg1(np)-arg2(ucp)	call.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg2(np)-arg1(np)	award.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	jail.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lower.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	seek.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	appeal.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	put.03
arg0(np)-v(v)-arg2(rp)-arg1(np)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	dip.02
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	harm.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deter.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	elect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	seek.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	acquire.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	catapult.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hurl.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	talk.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	exclude.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	set.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	advise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s"))	alert.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convert.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	oust.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	loan.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	embezzle.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	examine.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	direct.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	advise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	advise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	sue.02
arg0(np)-v(v)-arg2(np)-arg1(np)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	replace.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	outsell.01
arg0(np)-v(v)-arg1(np)-arg2(np)	cut.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	increase.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	beat.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	alternate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	praise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	limit.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	initiate.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	drag.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	equate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attach.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	refund.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	pull.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	characterize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	administer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(jj)	declare.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	excuse.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	enhance.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01
arg0(np)-v(v)-arg2(np)-arg1(np)	award.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	examine.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	put.03
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lord.01
arg0(np)-v(v)-arg2(np)-arg1(np)	do.02
arg0(np)-v(v)-arg2(np)-arg1(np)	do.02
arg0(np)-v(v)-arg1(np)-arg2(sbar)	take.04
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	employ.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	flash.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(c("np", "np"))-arg2(pp)	finagle.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
v(v)-arg1(np)-arg2(pp)-arg0(np)	get.05
arg0(np)-v(v)-arg1(np)-arg2(np)	allow.02
arg0(np)-v(v)-arg2(pp)-arg1(np)	redefine.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	raise.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	clear.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	name.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	restate.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	exceed.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	build.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	merge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lock.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	seek.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	prompt.02
arg1(np)-arg0(np)-v(v)-arg2(pp)	learn.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	persuade.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	solve.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg2(rp)-arg1(np)	shove.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	lead.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	license.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	draw.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	defend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	portray.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.01
arg0(np)-v(v)-arg2(np)-arg1(c("np", "qp"))	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.01
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	transplant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	license.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	supply.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	combine.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attach.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	dissuade.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	drop.05
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	approve.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	elect.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deny.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	draw.02
arg1(np)-arg0(np)-v(v)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(sbar)	convince.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast.01
arg0(np)-v(v)-arg1(np)-arg2(v)	send.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	prompt.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	price.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	value.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	design.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	draw.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	charge.05
arg0(np)-v(v)-arg1(np)-arg2(np)	cut.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain.01
